gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,first,ob,score,vscore,hscore,clock,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,1,10,BD32,"H,1,10,H32","16,1,115","{DRIVE}:09:58 PASS:1,C,4,H32 OB:","BARCELONA DRAGONS drive start at 09:58, Z. Edwards pass complete to R. Bertellin for no gain to the BD32, out-of-bounds.","H,2,10,H32",P,NA,Y,NA,NA,NA,09:58,NA,16,H,BD,"INT,3,09:58,32","INT,3,05:06,57",5,25,4:52,INT,3,09:58,BD32,INT,3,05:06,HD43,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,2,10,BD32,"H,2,10,H32","16,2,116","RUSH:1,V43, TACK:93","Z. Edwards rush for 25 yards to the HD43, 1ST DOWN BD (A. Babic).","H,1,10,V43",R,R,NA,NA,NA,NA,NA,NA,16,H,BD,"INT,3,09:58,32","INT,3,05:06,57",5,25,4:52,INT,3,09:58,BD32,INT,3,05:06,HD43,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,1,10,HD43,"H,1,10,V43","16,3,117","PASS:1,I,15,*",Z. Edwards pass incomplete to M. Flores.,"H,2,10,V43",P,NA,NA,NA,NA,NA,NA,NA,16,H,BD,"INT,3,09:58,32","INT,3,05:06,57",5,25,4:52,INT,3,09:58,BD32,INT,3,05:06,HD43,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,2,10,HD43,"H,2,10,V43","16,4,118","PASS:1,C,86,V43 OB: TACK:43","Z. Edwards pass complete to M. Emos for no gain to the HD43, out-of-bounds (M. Boock).","H,3,10,V43",P,NA,Y,NA,NA,NA,NA,NA,16,H,BD,"INT,3,09:58,32","INT,3,05:06,57",5,25,4:52,INT,3,09:58,BD32,INT,3,05:06,HD43,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,3,10,HD43,"H,3,10,V43","16,5,119","PASS:1,X,23,V35 RET:23,H42","Z. Edwards pass intercepted by J. Rogers at the HD35, J. Rogers return 23 yards to the BD42.","V,1,10,H42",P,NA,NA,NA,NA,NA,NA,I,16,H,BD,"INT,3,09:58,32","INT,3,05:06,57",5,25,4:52,INT,3,09:58,BD32,INT,3,05:06,HD43,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,BD42,"V,1,10,H42","17,1,120","{DRIVE}:05:06 RUSH:34,H41, TACK:93,10","HAMBURG SEA DEVILS drive start at 05:06, J. Ampaw rush for 1 yard to the BD41 (A. Pinheiro;C. Brugnani).","V,2,9,H41",R,NA,NA,NA,NA,NA,05:06,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,9,BD41,"V,2,9,H41","17,2,121","RUSH:34,H29, TACK:10","J. Ampaw rush for 12 yards to the BD29, 1ST DOWN HD (C. Brugnani).","V,1,10,H29",R,R,NA,NA,NA,NA,NA,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,BD29,"V,1,10,H29","17,3,122","PEN:V,FS,A,5,H34,N",PENALTY HD false start (5) 5 yards to the BD34.,"V,1,15,H34",E,NA,NA,NA,NA,NA,NA,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,15,BD34,"V,1,15,H34","17,4,123","RUSH:4,H19, TACK:7","P. Andersen rush for 15 yards to the BD19, 1ST DOWN HD (M. Tavarres).","V,1,10,H19",R,R,NA,NA,NA,NA,NA,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,BD19,"V,1,10,H19","17,5,124","RUSH:34,H16, TACK:10",J. Ampaw rush for 3 yards to the BD16 (C. Brugnani).,"V,2,7,H16",R,NA,NA,NA,NA,NA,NA,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,7,BD16,"V,2,7,H16","17,6,125","RUSH:34,H01, TACK:10","J. Ampaw rush for 15 yards to the BD1, 1ST DOWN HD (C. Brugnani).","V,1,0,H01",R,R,NA,NA,NA,NA,NA,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,0,BD01,"V,1,0,H01","17,7,126","RUSH:34,H01, TACK:49",J. Ampaw rush for no gain to the BD1 (S. Castaner).,"V,2,0,H01",R,NA,NA,NA,NA,NA,NA,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,0,BD01,"V,2,0,H01","17,8,127","RUSH:34,H04, TACK:71",J. Ampaw rush for loss of 3 yards to the BD4 (71).,"V,3,0,H04",R,NA,NA,NA,NA,NA,NA,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,3,0,BD04,"V,3,0,H04","17,9,128","PASS:10,C,88,H00 T:04:11","J. Clark pass complete to A. Botella for 4 yards to the BD0, TOUCHDOWN, clock 04:11.","V,1,0,H03",P,NA,NA,Y,29,0,04:11,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,0,BD03,"V,1,0,H03","17,10,129","PAT:K,4,M",P. Andersen kick attempt failed.,"V,1,0,V35",X,NA,NA,NA,NA,NA,NA,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,0,HD35,"V,1,0,V35","17,11,130","KO:4,H03 RET:5,H41 OB:","P. Andersen kickoff 62 yards to the BD3, J. Constant return 38 yards to the BD41, out-of-bounds.","H,1,10,H41",K,NA,Y,NA,NA,NA,NA,NA,17,V,HD,"INT,3,05:06,58","TD,3,03:52,100",8,42,1:14,INT,3,05:06,BD42,TD,3,03:52,BD00,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,1,10,BD41,"H,1,10,H41","18,1,131","RUSH:3,H41, FORCE:25 FUMB:V,H31,25 OB:","A. Jimenez rush for no gain to the BD41, fumble forced by M. Franklin, fumble by A. Jimenez recovered by HD M. Franklin at BD31, out-of-bounds.","V,1,10,H31",R,NA,Y,NA,NA,NA,NA,F,18,H,BD,"KO,3,04:11,41","FUMB,3,03:52,31",1,-10,0:19,KO,3,04:11,BD41,FUMB,3,03:52,BD31,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,BD31,"V,1,10,H31","19,1,132","PEN:V,UC,A,25,V46,1","PENALTY HD unsportsmanlike conduct (M. Franklin) 23 yards to the HD46, 1ST DOWN HD.","V,1,10,V46",E,E,NA,NA,NA,NA,NA,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,HD46,"V,1,10,V46","19,2,133","{DRIVE}:03:52 SPOT:V,V46,Y","HAMBURG SEA DEVILS drive start at 03:52, HD ball on HD46.","V,1,10,V46",NA,NA,NA,NA,NA,NA,03:52,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,HD46,"V,1,10,V46","19,3,134","RUSH:32,V47, TACK:7",J. Hummel rush for 1 yard to the HD47 (M. Tavarres).,"V,2,9,V47",R,NA,NA,NA,NA,NA,NA,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,9,HD47,"V,2,9,V47","19,4,135","RUSH:10,H32, TACK:45","J. Clark rush for 21 yards to the BD32, 1ST DOWN HD (A. Posito).","V,1,10,H32",R,R,NA,NA,NA,NA,NA,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,BD32,"V,1,10,H32","19,5,136","PEN:V,DG,A,TM,H37,N",PENALTY HD delay of game 5 yards to the BD37.,"V,1,15,H37",E,NA,NA,NA,NA,NA,NA,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,15,BD37,"V,1,15,H37","19,6,137","RUSH:32,H37, TACK:7,73",J. Hummel rush for no gain to the BD37 (M. Tavarres;S. Bowen).,"V,2,15,H37",R,NA,NA,NA,NA,NA,NA,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,15,BD37,"V,2,15,H37","19,7,138","PASS:10,C,88,H10 TACK:33","J. Clark pass complete to A. Botella for 27 yards to the BD10, 1ST DOWN HD (T. Debiez).","V,1,0,H10",P,P,NA,NA,NA,NA,NA,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,0,BD10,"V,1,0,H10","19,8,139","RUSH:32,H08, TACK:11",J. Hummel rush for 2 yards to the BD8 (B. Brooks).,"V,2,0,H08",R,NA,NA,NA,NA,NA,NA,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,0,BD08,"V,2,0,H08","19,9,140","PASS:10,S,TM,H17 SACK:TM",J. Clark sacked for loss of 9 yards to the BD17 (Team).,"V,3,0,H17",P,NA,NA,NA,NA,NA,NA,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,3,0,BD17,"V,3,0,H17","19,10,141","Q:4 T:15:00 RUSH:32,H17, TACK:7","Start of 4th quarter, clock 15:00, J. Hummel rush for no gain to the BD17 (M. Tavarres).","V,4,0,H17",R,NA,NA,NA,NA,NA,15:00,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,4,0,BD17,"V,4,0,H17","19,11,142","FGA:4,17,G T:13:45","P. Andersen field goal attempt from 17 GOOD, clock 13:45.","V,1,0,V35",F,NA,NA,Y,32,0,13:45,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,0,HD35,"V,1,0,V35","19,12,143","KO:4,H00 TB:","P. Andersen kickoff 65 yards to the BD0, touchback.","H,1,10,H25",K,NA,NA,NA,NA,NA,NA,NA,19,V,HD,"FUMB,3,03:52,46","FG,4,13:45,83",8,37,5:07,FUMB,3,03:52,HD46,FG,4,13:45,BD17,1
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,1,10,BD25,"H,1,10,H25","20,1,144",{DRIVE}:13:25,BARCELONA DRAGONS drive start at 13:25.,"H,1,10,H25",NA,NA,NA,NA,NA,NA,13:25,NA,20,H,BD,"KO,4,13:25,25","PUNT,4,07:10,36",6,11,6:15,KO,4,13:25,BD25,PUNT,4,07:10,BD36,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,1,10,BD25,"H,1,10,H25","20,2,145","PASS:1,I,15,* BRUP:40",Z. Edwards pass incomplete to M. Flores (M. Spiegel).,"H,2,10,H25",P,NA,NA,NA,NA,NA,NA,NA,20,H,BD,"KO,4,13:25,25","PUNT,4,07:10,36",6,11,6:15,KO,4,13:25,BD25,PUNT,4,07:10,BD36,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,2,10,BD25,"H,2,10,H25","20,3,146","PASS:1,C,5,H39 TACK:29","Z. Edwards pass complete to J. Constant for 14 yards to the BD39, 1ST DOWN BD (D. Aboagye-Duah).","H,1,10,H39",P,P,NA,NA,NA,NA,NA,NA,20,H,BD,"KO,4,13:25,25","PUNT,4,07:10,36",6,11,6:15,KO,4,13:25,BD25,PUNT,4,07:10,BD36,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,1,10,BD39,"H,1,10,H39","20,4,147","PASS:1,I,4,* BRUP:33 PEN:H,HO,A,79,H29,N","Z. Edwards pass incomplete to R. Bertellin (K. Soussoukpo), PENALTY BD holding (I. Santana) 10 yards to the BD29.","H,1,20,H29",P,NA,NA,NA,NA,NA,NA,NA,20,H,BD,"KO,4,13:25,25","PUNT,4,07:10,36",6,11,6:15,KO,4,13:25,BD25,PUNT,4,07:10,BD36,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,1,20,BD29,"H,1,20,H29","20,5,148","D:1,20 PASS:1,C,86,H40 TACK:29","1st and 20, Z. Edwards pass complete to M. Emos for 11 yards to the BD40 (D. Aboagye-Duah).","H,2,9,H40",P,NA,NA,NA,NA,NA,NA,NA,20,H,BD,"KO,4,13:25,25","PUNT,4,07:10,36",6,11,6:15,KO,4,13:25,BD25,PUNT,4,07:10,BD36,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,2,9,BD40,"H,2,9,H40","20,6,149","PASS:1,S,TM,H29 SACK:91",Z. Edwards sacked for loss of 11 yards to the BD29 (K. Edebali).,"H,3,20,H29",P,NA,NA,NA,NA,NA,NA,NA,20,H,BD,"KO,4,13:25,25","PUNT,4,07:10,36",6,11,6:15,KO,4,13:25,BD25,PUNT,4,07:10,BD36,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,3,20,BD29,"H,3,20,H29","20,7,150","PASS:1,C,4,H36 TACK:45",Z. Edwards pass complete to R. Bertellin for 7 yards to the BD36 (J. Sarfo).,"H,4,13,H36",P,NA,NA,NA,NA,NA,NA,NA,20,H,BD,"KO,4,13:25,25","PUNT,4,07:10,36",6,11,6:15,KO,4,13:25,BD25,PUNT,4,07:10,BD36,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,BD,4,13,BD36,"H,4,13,H36","20,8,151","PUNT:18,V20",C. Manser punt 44 yards to the HD20.,"V,1,10,V20",U,NA,NA,NA,NA,NA,NA,NA,20,H,BD,"KO,4,13:25,25","PUNT,4,07:10,36",6,11,6:15,KO,4,13:25,BD25,PUNT,4,07:10,BD36,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,1,10,HD20,"V,1,10,V20","21,1,152","{DRIVE}:07:10 RUSH:32,V23, TACK:7","HAMBURG SEA DEVILS drive start at 07:10, J. Hummel rush for 3 yards to the HD23 (M. Tavarres).","V,2,7,V23",R,NA,NA,NA,NA,NA,07:10,NA,21,V,HD,"PUNT,4,07:10,20","PUNT,4,06:58,23",3,3,0:12,PUNT,4,07:10,HD20,PUNT,4,06:58,HD23,NA
BDHD2103,HD,BD,Hamburg Sea Devils,Barcelona Dragons,7/3/2021,Reus,Estadio municipal,19:00,,Y,Y,,0,26 C,no wind,mostly sunny,R.Miras,D.Clemence,J.Fernandez,M.Exposito,A.Gurbiersch,C.Beckmann,V.Cobas,J.Lanz,J.Lanz,HD,2,7,HD23,"V,2,7,V23","21,2,153","PASS:10,C,89,V25 TACK:45",J. Clark pass complete to L. Rehder for 2 yards to the HD25 (A. Posito).,"V,3,5,V25",P,NA,NA,NA,NA,NA,NA,NA,21,V,HD,"PUNT,4,07:10,20","PUNT,4,06:58,23",3,3,0:12,PUNT,4,07:10,HD20,PUNT,4,06:58,HD23,NA
