gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,ob,clock,first,turnover,score,vscore,hscore,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,4,12,BD17,"H,4,12,H17","5,7,33",Q:2 T:15:00,"Start of 2nd quarter, clock 15:00.","H,4,12,H17",#,NA,15:00,NA,NA,NA,NA,NA,5,H,BD,"PUNT,1,02:03,19","PUNT,2,14:49,17",3,-2,2:14,PUNT,1,02:03,BD19,PUNT,2,14:49,BD17,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,4,12,BD17,"H,4,12,H17","5,8,34","PUNT:18,V40",C. Manser punt 43 yards to the SS40.,"V,1,10,V40",U,NA,NA,NA,NA,NA,NA,NA,5,H,BD,"PUNT,1,02:03,19","PUNT,2,14:49,17",3,-2,2:14,PUNT,1,02:03,BD19,PUNT,2,14:49,BD17,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,SS40,"V,1,10,V40","6,1,35",{DRIVE}:14:49,STUTTGART SURGE drive start at 14:49.,"V,1,10,V40",NA,NA,14:49,NA,NA,NA,NA,NA,6,V,SS,"PUNT,2,14:49,40","PUNT,2,12:05,45",3,5,2:44,PUNT,2,14:49,SS40,PUNT,2,12:05,SS45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,SS40,"V,1,10,V40","6,2,36","PASS:6,C,14,V47 TACK:7",J. Wright pass complete to L. Geyer for 7 yards to the SS47 (M. Tavarres).,"V,2,3,V47",P,NA,NA,NA,NA,NA,NA,NA,6,V,SS,"PUNT,2,14:49,40","PUNT,2,12:05,45",3,5,2:44,PUNT,2,14:49,SS40,PUNT,2,12:05,SS45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,2,3,SS47,"V,2,3,V47","6,3,37","PASS:6,I,14,*",J. Wright pass incomplete to L. Geyer.,"V,3,3,V47",P,NA,NA,NA,NA,NA,NA,NA,6,V,SS,"PUNT,2,14:49,40","PUNT,2,12:05,45",3,5,2:44,PUNT,2,14:49,SS40,PUNT,2,12:05,SS45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,3,3,SS47,"V,3,3,V47","6,4,38","PASS:6,C,14,H00 T:13:12 PEN:V,HO,A,77,V45,N NOPLAY:","J. Wright pass complete to L. Geyer for 53 yards to the BD0, clock 13:12, PENALTY SS holding (M. Kuppinger) 2 yards to the SS45, NO PLAY.","V,3,5,V45",E,NA,13:12,NA,NA,NA,NA,NA,6,V,SS,"PUNT,2,14:49,40","PUNT,2,12:05,45",3,5,2:44,PUNT,2,14:49,SS40,PUNT,2,12:05,SS45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,3,5,SS45,"V,3,5,V45","6,5,39","PASS:6,I,4,* BRUP:7",J. Wright pass incomplete to A. Eitel (M. Tavarres).,"V,4,5,V45",P,NA,NA,NA,NA,NA,NA,NA,6,V,SS,"PUNT,2,14:49,40","PUNT,2,12:05,45",3,5,2:44,PUNT,2,14:49,SS40,PUNT,2,12:05,SS45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,4,5,SS45,"V,4,5,V45","6,6,40","PUNT:3,H28 OB:","T. Bronn punt 27 yards to the BD28, out-of-bounds.","H,1,10,H28",U,Y,NA,NA,NA,NA,NA,NA,6,V,SS,"PUNT,2,14:49,40","PUNT,2,12:05,45",3,5,2:44,PUNT,2,14:49,SS40,PUNT,2,12:05,SS45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD28,"H,1,10,H28","7,1,41",{DRIVE}:12:05,BARCELONA DRAGONS drive start at 12:05.,"H,1,10,H28",NA,NA,12:05,NA,NA,NA,NA,NA,7,H,BD,"PUNT,2,12:05,28","TD,2,10:30,100",3,72,1:35,PUNT,2,12:05,BD28,TD,2,10:30,SS00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD28,"H,1,10,H28","7,2,42","RUSH:3,H44, OB:","A. Jimenez rush for 16 yards to the BD44, 1ST DOWN BD, out-of-bounds.","H,1,10,H44",R,Y,NA,R,NA,NA,NA,NA,7,H,BD,"PUNT,2,12:05,28","TD,2,10:30,100",3,72,1:35,PUNT,2,12:05,BD28,TD,2,10:30,SS00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD44,"H,1,10,H44","7,3,43","PASS:1,I,5,* PEN:H,PI,O PEN:V,RP,O NOPLAY:","Z. Edwards pass incomplete to J. Constant, PENALTY BD pass interference off-setting, PENALTY SS roughing passer off-setting, NO PLAY.","H,1,10,H44",E,NA,NA,NA,NA,NA,NA,NA,7,H,BD,"PUNT,2,12:05,28","TD,2,10:30,100",3,72,1:35,PUNT,2,12:05,BD28,TD,2,10:30,SS00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD44,"H,1,10,H44","7,4,44","PEN:V,OD,A,TM,H49,N",PENALTY SS offside defense 5 yards to the BD49.,"H,1,5,H49",E,NA,NA,NA,NA,NA,NA,NA,7,H,BD,"PUNT,2,12:05,28","TD,2,10:30,100",3,72,1:35,PUNT,2,12:05,BD28,TD,2,10:30,SS00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,5,BD49,"H,1,5,H49","7,5,45","PASS:1,C,86,V49 TACK:5",Z. Edwards pass complete to M. Emos for 2 yards to the SS49 (D. Meza).,"H,2,3,V49",P,NA,NA,NA,NA,NA,NA,NA,7,H,BD,"PUNT,2,12:05,28","TD,2,10:30,100",3,72,1:35,PUNT,2,12:05,BD28,TD,2,10:30,SS00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,2,3,SS49,"H,2,3,V49","7,6,46","PASS:1,C,15,V49 TACK:31,20 PEN:V,RP,A,99,V34,N NOPLAY:","Z. Edwards pass complete to M. Flores for no gain to the SS49 (N. Wenzelburger;D. Warren), PENALTY SS roughing passer (S. Vardar) 15 yards to the SS34, 1ST DOWN BD, NO PLAY.","H,1,10,V34",E,NA,NA,E,NA,NA,NA,NA,7,H,BD,"PUNT,2,12:05,28","TD,2,10:30,100",3,72,1:35,PUNT,2,12:05,BD28,TD,2,10:30,SS00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,SS34,"H,1,10,V34","7,7,47","PASS:1,C,21,V00 T:10:30 TOUT:H T:10:30 PAT:P,1/15,G","Z. Edwards pass complete to A. Monton for 34 yards to the SS0, 1ST DOWN BD, TOUCHDOWN, clock 10:30, timeout Barcelona Dragons, clock 10:30, Z. Edwards pass attempt to M. Flores good.","H,1,0,H35",X,NA,10:30,P,NA,Y,0,8,7,H,BD,"PUNT,2,12:05,28","TD,2,10:30,100",3,72,1:35,PUNT,2,12:05,BD28,TD,2,10:30,SS00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,0,BD35,"H,1,0,H35","7,8,48","KO:9,V04 RET:4,V47 OB:","L. Cereceda kickoff 61 yards to the SS4, A. Eitel return 43 yards to the SS47, out-of-bounds.","V,1,10,V47",K,Y,NA,NA,NA,NA,NA,NA,7,H,BD,"PUNT,2,12:05,28","TD,2,10:30,100",3,72,1:35,PUNT,2,12:05,BD28,TD,2,10:30,SS00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,SS47,"V,1,10,V47","8,1,49",{DRIVE}:10:21,STUTTGART SURGE drive start at 10:21.,"V,1,10,V47",NA,NA,10:21,NA,NA,NA,NA,NA,8,V,SS,"KO,2,10:21,47","TD,2,09:15,100",2,53,1:06,KO,2,10:21,SS47,TD,2,09:15,BD00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,SS47,"V,1,10,V47","8,2,50","PASS:6,C,27,H44 TACK:45 PEN:V,HO,A,63,V37,N NOPLAY:","J. Wright pass complete to S. Shannon for 9 yards to the BD44 (A. Posito), PENALTY SS holding (63) 10 yards to the SS37, NO PLAY.","V,1,20,V37",E,NA,NA,NA,NA,NA,NA,NA,8,V,SS,"KO,2,10:21,47","TD,2,09:15,100",2,53,1:06,KO,2,10:21,SS47,TD,2,09:15,BD00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,20,SS37,"V,1,20,V37","8,3,51","PASS:6,C,14,H23 OB:","J. Wright pass complete to L. Geyer for 40 yards to the BD23, 1ST DOWN SS, out-of-bounds.","V,1,10,H23",P,Y,NA,P,NA,NA,NA,NA,8,V,SS,"KO,2,10:21,47","TD,2,09:15,100",2,53,1:06,KO,2,10:21,SS47,TD,2,09:15,BD00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,BD23,"V,1,10,H23","8,4,52","PASS:6,C,14,H00 T:09:15 PAT:K,3,M","J. Wright pass complete to L. Geyer for 23 yards to the BD0, 1ST DOWN SS, TOUCHDOWN, clock 09:15, T. Bronn kick attempt failed.","V,1,0,V35",X,NA,09:15,P,NA,Y,6,8,8,V,SS,"KO,2,10:21,47","TD,2,09:15,100",2,53,1:06,KO,2,10:21,SS47,TD,2,09:15,BD00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,0,SS35,"V,1,0,V35","8,5,53","KO:3,H00 RET:5,V40 OB: PEN:H,PF,A,82,H25,N D:1,10 SPOT:H,H25,Y","T. Bronn kickoff 65 yards to the BD0, J. Constant return 60 yards to the SS40, out-of-bounds, PENALTY BD personal foul (J. Hervas) 35 yards to the BD25, 1st and 10, BD ball on BD25.","H,1,10,H25",K,Y,NA,NA,NA,NA,NA,NA,8,V,SS,"KO,2,10:21,47","TD,2,09:15,100",2,53,1:06,KO,2,10:21,SS47,TD,2,09:15,BD00,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD25,"H,1,10,H25","9,1,54","PASS:1,C,4,H32 TACK:23",Z. Edwards pass complete to R. Bertellin for 7 yards to the BD32 (M. Dabo).,"H,2,3,H32",P,NA,NA,NA,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,2,3,BD32,"H,2,3,H32","9,2,55","PASS:1,C,15,H31 TACK:44,3",Z. Edwards pass complete to M. Flores for loss of 1 yard to the BD31 (J. Mbala;T. Bronn).,"H,3,4,H31",P,NA,NA,NA,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,3,4,BD31,"H,3,4,H31","9,3,56","{DRIVE}:07:43 SPOT:H,H31,N","BARCELONA DRAGONS drive start at 07:43, BD ball on BD31.","H,3,4,H31",NA,NA,07:43,NA,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,3,4,BD31,"H,3,4,H31","9,4,57","PASS:1,C,86,H36 OB:","Z. Edwards pass complete to M. Emos for 5 yards to the BD36, 1ST DOWN BD, out-of-bounds.","H,1,10,H36",P,Y,NA,P,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD36,"H,1,10,H36","9,5,58","PASS:1,C,86,H41 TACK:33",Z. Edwards pass complete to M. Emos for 5 yards to the BD41 (B. Wenzler).,"H,2,5,H41",P,NA,NA,NA,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,2,5,BD41,"H,2,5,H41","9,6,59","RUSH:21,H43, TACK:20",A. Monton rush for 2 yards to the BD43 (D. Warren).,"H,3,3,H43",R,NA,NA,NA,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,3,3,BD43,"H,3,3,H43","9,7,60","PASS:1,C,3,H50 TACK:55,97 PEN:H,HO,A,65,H33,N","Z. Edwards pass complete to A. Jimenez for 7 yards to the 50 yardline (D. Graza;P. Ungericht), PENALTY BD holding (J. Raus) 17 yards to the BD33.","H,3,13,H33",P,NA,NA,NA,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,3,13,BD33,"H,3,13,H33","9,8,61","D:3,13",3rd and 13.,"H,3,13,H33",NA,NA,NA,NA,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,3,13,BD33,"H,3,13,H33","9,9,62","PEN:H,DG,A,1,H28,N",PENALTY BD delay of game (Z. Edwards) 5 yards to the BD28.,"H,3,18,H28",E,NA,NA,NA,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,3,18,BD28,"H,3,18,H28","9,10,63","PASS:1,C,4,V38 TACK:3","Z. Edwards pass complete to R. Bertellin for 34 yards to the SS38, 1ST DOWN BD (T. Bronn).","H,1,10,V38",P,NA,NA,P,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,SS38,"H,1,10,V38","9,11,64","PASS:1,I,86,*",Z. Edwards pass incomplete to M. Emos.,"H,2,10,V38",P,NA,NA,NA,NA,NA,NA,NA,9,H,BD,"KO,2,07:43,25","INT,2,03:13,82",10,57,4:30,KO,2,07:43,BD25,INT,2,03:13,SS18,1
