gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,nitegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,ob,clock,first,turnover,score,vscore,hscore,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,3,8,SS23,"H,3,8,V23","18,4,133","PASS:1,I,5,*",Z. Edwards pass incomplete to J. Constant.,"H,4,8,V23",P,NA,NA,NA,NA,NA,NA,NA,18,H,BD,"PUNT,4,12:27,75","FGA,4,10:46,77",4,2,1:41,PUNT,4,12:27,SS25,FGA,4,10:46,SS23,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,4,8,SS23,"H,4,8,V23","18,5,134","FGA:85,40,M,V30,L T:10:46","J. Llinas field goal attempt from 40 MISSED - wide left, spot at SS30, clock 10:46.","V,1,10,V30",F,NA,10:46,NA,NA,NA,NA,NA,18,H,BD,"PUNT,4,12:27,75","FGA,4,10:46,77",4,2,1:41,PUNT,4,12:27,SS25,FGA,4,10:46,SS23,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,SS30,"V,1,10,V30","19,1,135",{DRIVE}:10:46,STUTTGART SURGE drive start at 10:46.,"V,1,10,V30",NA,NA,10:46,NA,NA,NA,NA,NA,19,V,SS,"FGA,4,10:46,30","PUNT,4,08:00,55",5,25,2:46,FGA,4,10:46,SS30,PUNT,4,08:00,BD45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,SS30,"V,1,10,V30","19,2,136","RUSH:27,V29, TACK:23",S. Shannon rush for loss of 1 yard to the SS29 (J. Brugnani).,"V,2,11,V29",R,NA,NA,NA,NA,NA,NA,NA,19,V,SS,"FGA,4,10:46,30","PUNT,4,08:00,55",5,25,2:46,FGA,4,10:46,SS30,PUNT,4,08:00,BD45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,2,11,SS29,"V,2,11,V29","19,3,137","PASS:6,C,88,H48 OB:","J. Wright pass complete to M. Pludra for 23 yards to the BD48, 1ST DOWN SS, out-of-bounds.","V,1,10,H48",P,Y,NA,P,NA,NA,NA,NA,19,V,SS,"FGA,4,10:46,30","PUNT,4,08:00,55",5,25,2:46,FGA,4,10:46,SS30,PUNT,4,08:00,BD45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,BD48,"V,1,10,H48","19,4,138","RUSH:27,H44, TACK:7",S. Shannon rush for 4 yards to the BD44 (M. Tavarres).,"V,2,6,H44",R,NA,NA,NA,NA,NA,NA,NA,19,V,SS,"FGA,4,10:46,30","PUNT,4,08:00,55",5,25,2:46,FGA,4,10:46,SS30,PUNT,4,08:00,BD45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,2,6,BD44,"V,2,6,H44","19,5,139","RUSH:6,H45, TACK:73",J. Wright rush for loss of 1 yard to the BD45 (S. Bowen).,"V,3,7,H45",R,NA,NA,NA,NA,NA,NA,NA,19,V,SS,"FGA,4,10:46,30","PUNT,4,08:00,55",5,25,2:46,FGA,4,10:46,SS30,PUNT,4,08:00,BD45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,3,7,BD45,"V,3,7,H45","19,6,140","PASS:6,I,27,* BRUP:90",J. Wright pass incomplete to S. Shannon (A. Fernandez).,"V,4,7,H45",P,NA,NA,NA,NA,NA,NA,NA,19,V,SS,"FGA,4,10:46,30","PUNT,4,08:00,55",5,25,2:46,FGA,4,10:46,SS30,PUNT,4,08:00,BD45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,4,7,BD45,"V,4,7,H45","19,7,141","PUNT:3,H06 OB:","T. Bronn punt 39 yards to the BD6, out-of-bounds.","H,1,10,H06",U,Y,NA,NA,NA,NA,NA,NA,19,V,SS,"FGA,4,10:46,30","PUNT,4,08:00,55",5,25,2:46,FGA,4,10:46,SS30,PUNT,4,08:00,BD45,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD06,"H,1,10,H06","20,1,142",{DRIVE}:08:00,BARCELONA DRAGONS drive start at 08:00.,"H,1,10,H06",NA,NA,08:00,NA,NA,NA,NA,NA,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD06,"H,1,10,H06","20,2,143","PASS:1,C,5,H23 TACK:23","Z. Edwards pass complete to J. Constant for 17 yards to the BD23, 1ST DOWN BD (M. Dabo).","H,1,10,H23",P,NA,NA,P,NA,NA,NA,NA,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD23,"H,1,10,H23","20,3,144","RUSH:3,H27, TACK:5",A. Jimenez rush for 4 yards to the BD27 (D. Meza).,"H,2,6,H27",R,NA,NA,NA,NA,NA,NA,NA,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,2,6,BD27,"H,2,6,H27","20,4,145","PASS:1,C,4,V27 TACK:3","Z. Edwards pass complete to R. Bertellin for 46 yards to the SS27, 1ST DOWN BD (T. Bronn).","H,1,10,V27",P,NA,NA,P,NA,NA,NA,NA,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,SS27,"H,1,10,V27","20,5,146","PASS:1,S,TM,V36 SACK:93",Z. Edwards sacked for loss of 9 yards to the SS36 (F. Beitenbach).,"H,2,19,V36",P,NA,NA,NA,NA,NA,NA,NA,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,2,19,SS36,"H,2,19,V36","20,6,147","RUSH:5,V29, TACK:33",J. Constant rush for 7 yards to the SS29 (B. Wenzler).,"H,3,12,V29",R,NA,NA,NA,NA,NA,NA,NA,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,3,12,SS29,"H,3,12,V29","20,7,148",TOUT:H T:04:30,"Timeout Barcelona Dragons, clock 04:30.","H,3,12,V29",#,NA,04:30,NA,NA,NA,NA,NA,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,3,12,SS29,"H,3,12,V29","20,8,149","PASS:1,C,4,V04 OB:","Z. Edwards pass complete to R. Bertellin for 25 yards to the SS4, 1ST DOWN BD, out-of-bounds.","H,1,0,V04",P,Y,NA,P,NA,NA,NA,NA,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,0,SS04,"H,1,0,V04","20,9,150","RUSH:3,V05, TACK:20",A. Jimenez rush for loss of 1 yard to the SS5 (D. Warren).,"H,2,0,V05",R,NA,NA,NA,NA,NA,NA,NA,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,2,0,SS05,"H,2,0,V05","20,10,151","PASS:1,C,21,V00 T:03:12 TOUT:H T:03:12 PAT:K,85,G","Z. Edwards pass complete to A. Monton for 5 yards to the SS0, 1ST DOWN BD, TOUCHDOWN, clock 03:12, timeout Barcelona Dragons, clock 03:12, J. Llinas kick attempt good.","H,1,0,H35",X,NA,03:12,P,NA,Y,14,17,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,0,BD35,"H,1,0,H35","20,11,152","KO:9,V17 OB: SPOT:V,V40,Y","L. Cereceda kickoff 48 yards to the SS17, out-of-bounds, SS ball on SS40.","V,1,10,V40",K,Y,NA,NA,NA,NA,NA,NA,20,H,BD,"PUNT,4,08:00,6","TD,4,03:12,100",8,94,4:48,PUNT,4,08:00,BD06,TD,4,03:12,SS00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,SS40,"V,1,10,V40","21,1,153",{DRIVE}:03:10,STUTTGART SURGE drive start at 03:10.,"V,1,10,V40",NA,NA,03:10,NA,NA,NA,NA,NA,21,V,SS,"KO,4,03:10,40","TD,4,01:42,100",8,60,1:28,KO,4,03:10,SS40,TD,4,01:42,BD00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,SS40,"V,1,10,V40","21,2,154","PASS:6,I,17,*",J. Wright pass incomplete to P. Floeser.,"V,2,10,V40",P,NA,NA,NA,NA,NA,NA,NA,21,V,SS,"KO,4,03:10,40","TD,4,01:42,100",8,60,1:28,KO,4,03:10,SS40,TD,4,01:42,BD00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,2,10,SS40,"V,2,10,V40","21,3,155","PASS:6,I,17,*",J. Wright pass incomplete to P. Floeser.,"V,3,10,V40",P,NA,NA,NA,NA,NA,NA,NA,21,V,SS,"KO,4,03:10,40","TD,4,01:42,100",8,60,1:28,KO,4,03:10,SS40,TD,4,01:42,BD00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,3,10,SS40,"V,3,10,V40","21,4,156","PASS:6,C,14,H47 OB:","J. Wright pass complete to L. Geyer for 13 yards to the BD47, 1ST DOWN SS, out-of-bounds.","V,1,10,H47",P,Y,NA,P,NA,NA,NA,NA,21,V,SS,"KO,4,03:10,40","TD,4,01:42,100",8,60,1:28,KO,4,03:10,SS40,TD,4,01:42,BD00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,BD47,"V,1,10,H47","21,5,157","PASS:6,C,4,H40 TACK:25",J. Wright pass complete to A. Eitel for 7 yards to the BD40 (N. Lester).,"V,2,3,H40",P,NA,NA,NA,NA,NA,NA,NA,21,V,SS,"KO,4,03:10,40","TD,4,01:42,100",8,60,1:28,KO,4,03:10,SS40,TD,4,01:42,BD00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,2,3,BD40,"V,2,3,H40","21,6,158","PASS:6,C,17,H36 TACK:33 TOUT:V T:02:00","J. Wright pass complete to P. Floeser for 4 yards to the BD36, 1ST DOWN SS (T. Debiez), timeout Stuttgart Surge, clock 02:00.","V,1,10,H36",P,NA,02:00,P,NA,NA,NA,NA,21,V,SS,"KO,4,03:10,40","TD,4,01:42,100",8,60,1:28,KO,4,03:10,SS40,TD,4,01:42,BD00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,BD36,"V,1,10,H36","21,7,159","RUSH:27,H28, OB:","S. Shannon rush for 8 yards to the BD28, out-of-bounds.","V,2,2,H28",R,Y,NA,NA,NA,NA,NA,NA,21,V,SS,"KO,4,03:10,40","TD,4,01:42,100",8,60,1:28,KO,4,03:10,SS40,TD,4,01:42,BD00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,2,2,BD28,"V,2,2,H28","21,8,160","RUSH:6,H11, TACK:33 PEN:H,HO,D","J. Wright rush for 17 yards to the BD11, 1ST DOWN SS (T. Debiez), PENALTY BD holding declined.","V,1,10,H11",R,NA,NA,R,NA,NA,NA,NA,21,V,SS,"KO,4,03:10,40","TD,4,01:42,100",8,60,1:28,KO,4,03:10,SS40,TD,4,01:42,BD00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,10,BD11,"V,1,10,H11","21,9,161","PASS:6,C,17,H00 T:01:42 PAT:K,3,G","J. Wright pass complete to P. Floeser for 11 yards to the BD0, 1ST DOWN SS, TOUCHDOWN, clock 01:42, T. Bronn kick attempt good.","V,1,0,V35",X,NA,01:42,P,NA,Y,21,17,21,V,SS,"KO,4,03:10,40","TD,4,01:42,100",8,60,1:28,KO,4,03:10,SS40,TD,4,01:42,BD00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,SS,1,0,SS35,"V,1,0,V35","21,10,162","KO:3,H31 RET:4,H46 TACK:32","T. Bronn kickoff 34 yards to the BD31, R. Bertellin return 15 yards to the BD46 (J. Ludwig-M.).","H,1,10,H46",K,NA,NA,NA,NA,NA,NA,NA,21,V,SS,"KO,4,03:10,40","TD,4,01:42,100",8,60,1:28,KO,4,03:10,SS40,TD,4,01:42,BD00,1
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD46,"H,1,10,H46","22,1,163",{DRIVE}:01:33,BARCELONA DRAGONS drive start at 01:33.,"H,1,10,H46",NA,NA,01:33,NA,NA,NA,NA,NA,22,H,BD,"KO,4,01:33,46","HALF,4,00:00,31",3,-15,1:33,KO,4,01:33,BD46,HALF,4,00:00,BD31,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,1,10,BD46,"H,1,10,H46","22,2,164","PASS:1,C,21,H49 TACK:32",Z. Edwards pass complete to A. Monton for 3 yards to the BD49 (J. Ludwig-M.).,"H,2,7,H49",P,NA,NA,NA,NA,NA,NA,NA,22,H,BD,"KO,4,01:33,46","HALF,4,00:00,31",3,-15,1:33,KO,4,01:33,BD46,HALF,4,00:00,BD31,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,2,7,BD49,"H,2,7,H49","22,3,165","PASS:1,S,TM,H44 SACK:45,5",Z. Edwards sacked for loss of 5 yards to the BD44 (N. Hamulic;D. Meza).,"H,3,12,H44",P,NA,NA,NA,NA,NA,NA,NA,22,H,BD,"KO,4,01:33,46","HALF,4,00:00,31",3,-15,1:33,KO,4,01:33,BD46,HALF,4,00:00,BD31,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,3,12,BD44,"H,3,12,H44","22,4,166","PASS:1,S,TM,H31 SACK:99",Z. Edwards sacked for loss of 13 yards to the BD31 (S. Vardar).,"H,4,25,H31",P,NA,NA,NA,NA,NA,NA,NA,22,H,BD,"KO,4,01:33,46","HALF,4,00:00,31",3,-15,1:33,KO,4,01:33,BD46,HALF,4,00:00,BD31,NA
BDSS2101,SS,BD,Stuttgart Surge,Barcelona Dragons,6/19/2021,Barcelona,Camp Municipal Reus,19:00,21:45,Y,Y,2:45,1100,24,,cloudy,Z. Hamiko,R. Miras,J. Fernandez F.,H. Horak,J. Scott,A. Flaisch-J.,V. Cobas Otero,BD,4,25,BD31,"H,4,25,H31","22,5,167",HALF: T:00:00,"End of game, clock 00:00.","H,4,25,H31",#,NA,00:00,NA,NA,NA,NA,NA,22,H,BD,"KO,4,01:33,46","HALF,4,00:00,31",3,-15,1:33,KO,4,01:33,BD46,HALF,4,00:00,BD31,NA
