gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,first,clock,turnover,score,vscore,hscore,ob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,1,10,BD35,"V,1,10,V35","0,1,0","CMT:C wins the coin toss, elects to receive, B to defend","C wins the coin toss, elects to receive, B to defend","V,1,10,V35",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,1,10,BD35,"V,1,10,V35","0,2,1","KO:85,H05 RET:1,H20 TACK:24","J. Llinas kickoff 60 yards to the CC5, Q. Pounds return 15 yards to the CC20 (J. Castanon).","H,1,10,H20",K,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,1,10,CC20,"H,1,10,H20","1,1,2","PASS:12,C,1,H48","J. Weinreich pass complete to Q. Pounds for 28 yards to the CC48, 1ST DOWN CC.","H,1,10,H48",P,P,NA,NA,NA,NA,NA,NA,1,H,CC,"KO,1,15:00,20","PUNT,1,12:26,52",3,32,2:34,KO,1,15:00,CC20,PUNT,1,12:26,BD48,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,1,10,CC48,"H,1,10,H48","1,2,3","RUSH:28,V48,",M. London rush for 4 yards to the BD48.,"H,2,6,V48",R,NA,NA,NA,NA,NA,NA,NA,1,H,CC,"KO,1,15:00,20","PUNT,1,12:26,52",3,32,2:34,KO,1,15:00,CC20,PUNT,1,12:26,BD48,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,2,6,BD48,"H,2,6,V48","1,3,4","PASS:12,I,TM,*",J. Weinreich pass incomplete.,"H,3,6,V48",P,NA,NA,NA,NA,NA,NA,NA,1,H,CC,"KO,1,15:00,20","PUNT,1,12:26,52",3,32,2:34,KO,1,15:00,CC20,PUNT,1,12:26,BD48,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,3,6,BD48,"H,3,6,V48","1,4,5","PUNT:9,V08 DN:","C. Ezeala punt 40 yards to the BD8, downed.","V,1,10,V08",U,NA,NA,NA,NA,NA,NA,NA,1,H,CC,"KO,1,15:00,20","PUNT,1,12:26,52",3,32,2:34,KO,1,15:00,CC20,PUNT,1,12:26,BD48,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,1,10,BD08,"V,1,10,V08","2,1,6","{DRIVE}:12:26 PASS:1,I,TM,*","BARCELONA DRAGONS drive start at 12:26, Z. Edwards pass incomplete.","V,2,10,V08",P,NA,12:26,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,2,10,BD08,"V,2,10,V08","2,2,7","PASS:1,I,TM,*",Z. Edwards pass incomplete.,"V,3,10,V08",P,NA,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,3,10,BD08,"V,3,10,V08","2,3,8","PASS:1,I,TM,* PEN:H,PI,A,23,V10,1 NOPLAY:","Z. Edwards pass incomplete, PENALTY CC pass interference (T. Janssen) 2 yards to the BD10, 1ST DOWN BD, NO PLAY.","V,1,10,V10",E,E,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,1,10,BD10,"V,1,10,V10","2,4,9","RUSH:3,V09, TACK:47",A. Jimenez rush for loss of 1 yard to the BD9 (N. Liesen).,"V,2,11,V09",R,NA,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,2,11,BD09,"V,2,11,V09","2,5,10","RUSH:3,V10, TACK:47",A. Jimenez rush for 1 yard to the BD10 (N. Liesen).,"V,3,10,V10",R,NA,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,3,10,BD10,"V,3,10,V10","2,6,11","PASS:1,C,5,V26 TACK:23","Z. Edwards pass complete to J. Constant for 16 yards to the BD26, 1ST DOWN BD (T. Janssen).","V,1,10,V26",P,P,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,1,10,BD26,"V,1,10,V26","2,7,12","PASS:1,I,5,*",Z. Edwards pass incomplete to J. Constant.,"V,2,10,V26",P,NA,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,2,10,BD26,"V,2,10,V26","2,8,13","PASS:1,C,5,V35 TACK:23",Z. Edwards pass complete to J. Constant for 9 yards to the BD35 (T. Janssen).,"V,3,1,V35",P,NA,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,3,1,BD35,"V,3,1,V35","2,9,14",TOUT:H T:09:19,"Timeout Cologne Centurions, clock 09:19.","V,3,1,V35",#,NA,09:19,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,3,1,BD35,"V,3,1,V35","2,10,15","PEN:H,ISU,A,3,V40,1","PENALTY CC illegal substitution (J. Voelker) 5 yards to the BD40, 1ST DOWN BD.","V,1,10,V40",E,E,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,1,10,BD40,"V,1,10,V40","2,11,16","RUSH:24,V43, TACK:33",J. Castanon rush for 3 yards to the BD43 (33).,"V,2,7,V43",R,NA,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,2,7,BD43,"V,2,7,V43","2,12,17","RUSH:24,V47, TACK:32",J. Castanon rush for 4 yards to the BD47 (R. Grooten).,"V,3,3,V47",R,NA,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,3,3,BD47,"V,3,3,V47","2,13,18","PASS:1,C,5,H41 TACK:44","Z. Edwards pass complete to J. Constant for 12 yards to the CC41, 1ST DOWN BD (M. Kensy).","V,1,10,H41",P,P,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,1,10,CC41,"V,1,10,H41","2,14,19","RUSH:3,H40, TACK:58",A. Jimenez rush for 1 yard to the CC40 (L. Weitz).,"V,2,9,H40",R,NA,NA,NA,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,2,9,CC40,"V,2,9,H40","2,15,20","PASS:1,X,32,H02 RET:3,H02","Z. Edwards pass intercepted by R. Grooten at the CC2, J. Voelker return 0 yards to the CC2.","H,1,10,H02",P,NA,NA,I,NA,NA,NA,NA,2,V,BD,"PUNT,1,12:26,8","INT,1,06:05,60",12,52,6:21,PUNT,1,12:26,BD08,INT,1,06:05,CC40,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,1,10,CC02,"H,1,10,H02","3,1,21","{DRIVE}:06:05 RUSH:28,H03, TACK:99","COLOGNE CENTURIONS drive start at 06:05, M. London rush for 1 yard to the CC3 (Y. Rivero).","H,2,9,H03",R,NA,06:05,NA,NA,NA,NA,NA,3,H,CC,"INT,1,06:05,2","PUNT,1,04:49,5",3,3,1:16,INT,1,06:05,CC02,PUNT,1,04:49,CC05,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,2,9,CC03,"H,2,9,H03","3,2,22","RUSH:28,H05, TACK:99",M. London rush for 2 yards to the CC5 (Y. Rivero).,"H,3,7,H05",R,NA,NA,NA,NA,NA,NA,NA,3,H,CC,"INT,1,06:05,2","PUNT,1,04:49,5",3,3,1:16,INT,1,06:05,CC02,PUNT,1,04:49,CC05,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,3,7,CC05,"H,3,7,H05","3,3,23","PASS:12,I,1,*",J. Weinreich pass incomplete to Q. Pounds.,"H,4,7,H05",P,NA,NA,NA,NA,NA,NA,NA,3,H,CC,"INT,1,06:05,2","PUNT,1,04:49,5",3,3,1:16,INT,1,06:05,CC02,PUNT,1,04:49,CC05,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,4,7,CC05,"H,4,7,H05","3,4,24","PUNT:9,H40 RET:4,H33 TACK:46","C. Ezeala punt 35 yards to the CC40, R. Bertellin return 7 yards to the CC33 (46).","V,1,10,H33",U,NA,NA,NA,NA,NA,NA,NA,3,H,CC,"INT,1,06:05,2","PUNT,1,04:49,5",3,3,1:16,INT,1,06:05,CC02,PUNT,1,04:49,CC05,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,1,10,CC33,"V,1,10,H33","4,1,25",TOUT:V T:04:49,"Timeout Barcelona Dragons, clock 04:49.","V,1,10,H33",#,NA,04:49,NA,NA,NA,NA,NA,4,V,BD,"PUNT,1,04:49,67","DOWNS,1,03:47,76",4,9,1:02,PUNT,1,04:49,CC33,DOWNS,1,03:47,CC24,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,1,10,CC33,"V,1,10,H33","4,2,26","RUSH:5,H29, TACK:20",J. Constant rush for 4 yards to the CC29 (J. Seibel).,"V,2,6,H29",R,NA,NA,NA,NA,NA,NA,NA,4,V,BD,"PUNT,1,04:49,67","DOWNS,1,03:47,76",4,9,1:02,PUNT,1,04:49,CC33,DOWNS,1,03:47,CC24,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,2,6,CC29,"V,2,6,H29","4,3,27","PASS:1,I,5,*",Z. Edwards pass incomplete to J. Constant.,"V,3,6,H29",P,NA,NA,NA,NA,NA,NA,NA,4,V,BD,"PUNT,1,04:49,67","DOWNS,1,03:47,76",4,9,1:02,PUNT,1,04:49,CC33,DOWNS,1,03:47,CC24,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,3,6,CC29,"V,3,6,H29","4,4,28","RUSH:1,H24, TACK:25",Z. Edwards rush for 5 yards to the CC24 (25).,"V,4,1,H24",R,NA,NA,NA,NA,NA,NA,NA,4,V,BD,"PUNT,1,04:49,67","DOWNS,1,03:47,76",4,9,1:02,PUNT,1,04:49,CC33,DOWNS,1,03:47,CC24,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,BD,4,1,CC24,"V,4,1,H24","4,5,29","RUSH:17,H24, TACK:58,9",A. Herrero rush for no gain to the CC24 (L. Weitz;C. Ezeala).,"H,1,10,H24",R,NA,NA,NA,NA,NA,NA,NA,4,V,BD,"PUNT,1,04:49,67","DOWNS,1,03:47,76",4,9,1:02,PUNT,1,04:49,CC33,DOWNS,1,03:47,CC24,NA
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,1,10,CC24,"H,1,10,H24","5,1,30","{DRIVE}:03:47 RUSH:28,H47, TACK:33","COLOGNE CENTURIONS drive start at 03:47, M. London rush for 23 yards to the CC47, 1ST DOWN CC (T. Debiez).","H,1,10,H47",R,R,03:47,NA,NA,NA,NA,NA,5,H,CC,"DOWNS,1,03:47,24","TD,2,14:53,100",10,76,3:54,DOWNS,1,03:47,CC24,TD,2,14:53,BD00,1
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,1,10,CC47,"H,1,10,H47","5,2,31","RUSH:28,V34, TACK:25","M. London rush for 19 yards to the BD34, 1ST DOWN CC (N. Lester).","H,1,10,V34",R,R,NA,NA,NA,NA,NA,NA,5,H,CC,"DOWNS,1,03:47,24","TD,2,14:53,100",10,76,3:54,DOWNS,1,03:47,CC24,TD,2,14:53,BD00,1
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,1,10,BD34,"H,1,10,V34","5,3,32","RUSH:28,V25, TACK:49",M. London rush for 9 yards to the BD25 (S. Castaner).,"H,2,1,V25",R,NA,NA,NA,NA,NA,NA,NA,5,H,CC,"DOWNS,1,03:47,24","TD,2,14:53,100",10,76,3:54,DOWNS,1,03:47,CC24,TD,2,14:53,BD00,1
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,2,1,BD25,"H,2,1,V25","5,4,33","PASS:12,I,1,*",J. Weinreich pass incomplete to Q. Pounds.,"H,3,1,V25",P,NA,NA,NA,NA,NA,NA,NA,5,H,CC,"DOWNS,1,03:47,24","TD,2,14:53,100",10,76,3:54,DOWNS,1,03:47,CC24,TD,2,14:53,BD00,1
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,3,1,BD25,"H,3,1,V25","5,5,34","RUSH:12,V19, TACK:90","J. Weinreich rush for 6 yards to the BD19, 1ST DOWN CC (A. Fernandez).","H,1,10,V19",R,R,NA,NA,NA,NA,NA,NA,5,H,CC,"DOWNS,1,03:47,24","TD,2,14:53,100",10,76,3:54,DOWNS,1,03:47,CC24,TD,2,14:53,BD00,1
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,1,10,BD19,"H,1,10,V19","5,6,35","PASS:12,I,87,*",J. Weinreich pass incomplete to F. Eichhorn.,"H,2,10,V19",P,NA,NA,NA,NA,NA,NA,NA,5,H,CC,"DOWNS,1,03:47,24","TD,2,14:53,100",10,76,3:54,DOWNS,1,03:47,CC24,TD,2,14:53,BD00,1
CCBD2102,BD,CC,Barcelona Dragons,Cologne Centurions,6/27/2021,Cologne,Suedstadion Koeln,15:00,,Y,-,2500,26C,14 kmh,sunny-partly cloudy,T.Denker,T.Graage,R.Lewis,M.Exposito,A.Flaisch,M.offmann,A.Sourdrille,CC,2,10,BD19,"H,2,10,V19","5,7,36","RUSH:28,V18, TACK:45",M. London rush for 1 yard to the BD18 (A. Posito).,"H,3,9,V18",R,NA,NA,NA,NA,NA,NA,NA,5,H,CC,"DOWNS,1,03:47,24","TD,2,14:53,100",10,76,3:54,DOWNS,1,03:47,CC24,TD,2,14:53,BD00,1
