gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,bj,fj,sj,cj,alt,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,clock,first,turnover,score,vscore,hscore,ob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG17,"V,1,10,V17","16,2,111","RUSH:13,V22, TACK:57",M. Rutsch rush for 5 yards to the FG22 (D. Laporte).,"V,2,5,V22",R,NA,NA,NA,NA,NA,NA,NA,16,V,FG,"PUNT,3,08:55,17","PUNT,3,05:50,40",5,23,3:05,PUNT,3,08:55,FG17,PUNT,3,05:50,FG40,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,5,FG22,"V,2,5,V22","16,3,112","PASS:7,C,13,V20 TACK:52,94",J. Sullivan pass complete to M. Rutsch for loss of 2 yards to the FG20 (A. Mati;B. Grube).,"V,3,7,V20",P,NA,NA,NA,NA,NA,NA,NA,16,V,FG,"PUNT,3,08:55,17","PUNT,3,05:50,40",5,23,3:05,PUNT,3,08:55,FG17,PUNT,3,05:50,FG40,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,3,7,FG20,"V,3,7,V20","16,4,113","PASS:7,I,TM,* PEN:H,RP,A,58,V35,1 NOPLAY:","J. Sullivan pass incomplete, PENALTY HD roughing passer (J. Bombek) 15 yards to the FG35, 1ST DOWN FG, NO PLAY.","V,1,10,V35",E,NA,E,NA,NA,NA,NA,NA,16,V,FG,"PUNT,3,08:55,17","PUNT,3,05:50,40",5,23,3:05,PUNT,3,08:55,FG17,PUNT,3,05:50,FG40,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG35,"V,1,10,V35","16,5,114","RUSH:33,V35, TACK:95,57",J. Rodney rush for no gain to the FG35 (E. Yeboah;D. Laporte).,"V,2,10,V35",R,NA,NA,NA,NA,NA,NA,NA,16,V,FG,"PUNT,3,08:55,17","PUNT,3,05:50,40",5,23,3:05,PUNT,3,08:55,FG17,PUNT,3,05:50,FG40,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,10,FG35,"V,2,10,V35","16,6,115","PASS:7,C,11,V40 TACK:27,52",J. Sullivan pass complete to A. Mahoungou for 5 yards to the FG40 (L. Mueller;A. Mati).,"V,3,5,V40",P,NA,NA,NA,NA,NA,NA,NA,16,V,FG,"PUNT,3,08:55,17","PUNT,3,05:50,40",5,23,3:05,PUNT,3,08:55,FG17,PUNT,3,05:50,FG40,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,3,5,FG40,"V,3,5,V40","16,7,116","PASS:7,I,TM,*",J. Sullivan pass incomplete.,"V,4,5,V40",P,NA,NA,NA,NA,NA,NA,NA,16,V,FG,"PUNT,3,08:55,17","PUNT,3,05:50,40",5,23,3:05,PUNT,3,08:55,FG17,PUNT,3,05:50,FG40,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,4,5,FG40,"V,4,5,V40","16,8,117","PUNT:82,H34 OB:","H. Schwarz punt 26 yards to the HD34, out-of-bounds.","H,1,10,H34",U,NA,NA,NA,NA,NA,NA,Y,16,V,FG,"PUNT,3,08:55,17","PUNT,3,05:50,40",5,23,3:05,PUNT,3,08:55,FG17,PUNT,3,05:50,FG40,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,HD34,"H,1,10,H34","17,1,118",{DRIVE}:05:50,HAMBURG SEA DEVILS drive start at 05:50.,"H,1,10,H34",NA,05:50,NA,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,HD34,"H,1,10,H34","17,2,119","RUSH:24,H37, TACK:25",X. Johnson rush for 3 yards to the HD37 (B. Barnes).,"H,2,7,H37",R,NA,NA,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,2,7,HD37,"H,2,7,H37","17,3,120","RUSH:10,H41, TACK:90",J. Clark rush for 4 yards to the HD41 (M. A. Hor).,"H,3,3,H41",R,NA,NA,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,3,3,HD41,"H,3,3,H41","17,4,121","RUSH:24,H49, TACK:41","X. Johnson rush for 8 yards to the HD49, 1ST DOWN HD (S. Gauthier).","H,1,10,H49",R,NA,R,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,HD49,"H,1,10,H49","17,5,122","RUSH:24,V45, TACK:40,56",X. Johnson rush for 6 yards to the FG45 (K. King;S. Silva Gomez).,"H,2,4,V45",R,NA,NA,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,2,4,FG45,"H,2,4,V45","17,6,123","PASS:10,I,88,*",J. Clark pass incomplete to A. Botella M..,"H,3,4,V45",P,NA,NA,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,3,4,FG45,"H,3,4,V45","17,7,124","RUSH:24,V40, TACK:46,41","X. Johnson rush for 5 yards to the FG40, 1ST DOWN HD (O. Ogbevoen;S. Gauthier).","H,1,10,V40",R,NA,R,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,FG40,"H,1,10,V40","17,8,125","RUSH:24,V38, TACK:56",X. Johnson rush for 2 yards to the FG38 (S. Silva Gomez).,"H,2,8,V38",R,NA,NA,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,2,8,FG38,"H,2,8,V38","17,9,126","RUSH:24,V35, TACK:43",X. Johnson rush for 3 yards to the FG35 (J. Silva Gomez).,"H,3,5,V35",R,NA,NA,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,3,5,FG35,"H,3,5,V35","17,10,127","PASS:10,C,81,V33 TACK:29 PEN:H,HO,A,68,V45,N NOPLAY:","J. Clark pass complete to K. Ofori for 2 yards to the FG33 (M. Riepe), PENALTY HD holding (K. Ebanks) 10 yards to the FG45, NO PLAY.","H,3,15,V45",E,NA,NA,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,3,15,FG45,"H,3,15,V45","17,11,128","PASS:10,C,88,V29 TACK:56,25","J. Clark pass complete to A. Botella M. for 16 yards to the FG29, 1ST DOWN HD (S. Silva Gomez;B. Barnes).","H,1,10,V29",P,NA,P,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,FG29,"H,1,10,V29","17,12,129","PASS:10,C,88,V00 T:00:00","J. Clark pass complete to A. Botella M. for 29 yards to the FG0, 1ST DOWN HD, TOUCHDOWN, clock 00:00.","H,1,10,V15",P,00:00,P,NA,Y,9,13,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,FG15,"H,1,10,V15","17,13,130","PAT:K,4,G",P. Andersen kick attempt good.,"H,1,0,H35",X,NA,NA,NA,Y,9,14,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,0,HD35,"H,1,0,H35","17,14,131",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","H,1,0,H35",#,15:00,NA,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,0,HD35,"H,1,0,H35","17,15,132","KO:4,V00 RET:84,V18 TACK:18","P. Andersen kickoff 65 yards to the FG0, C. Sow return 18 yards to the FG18 (M. Amankwah).","V,1,10,V18",K,NA,NA,NA,NA,NA,NA,NA,17,H,HD,"PUNT,3,05:50,34","TD,4,14:55,100",10,66,5:55,PUNT,3,05:50,HD34,TD,4,14:55,FG00,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG18,"V,1,10,V18","18,1,133","POSS: {DRIVE}:14:55 SPOT:V,V18,Y","Change of possession, FRANKFURT GALAXY drive start at 14:55, FG ball on FG18.","V,1,10,V18",NA,14:55,NA,NA,NA,NA,NA,NA,18,V,FG,"KO,3,00:00,18","POSS,4,14:55,18",0,0,0:05,KO,3,00:00,FG18,POSS,4,14:55,FG18,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG18,"V,1,10,V18","19,1,134","RUSH:21,V26, TACK:57,52",G. Adams rush for 8 yards to the FG26 (D. Laporte;A. Mati).,"V,2,2,V26",R,NA,NA,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,2,FG26,"V,2,2,V26","19,2,135","PASS:7,C,84,V30 TACK:43,25","J. Sullivan pass complete to C. Sow for 4 yards to the FG30, 1ST DOWN FG (M. Boock;M. Franklin).","V,1,10,V30",P,NA,P,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG30,"V,1,10,V30","19,3,136","RUSH:21,V32, TACK:91",G. Adams rush for 2 yards to the FG32 (K. Edebali).,"V,2,8,V32",R,NA,NA,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,8,FG32,"V,2,8,V32","19,4,137","PASS:7,C,82,V33 TACK:22",J. Sullivan pass complete to H. Schwarz for 1 yard to the FG33 (A. Astahin).,"V,3,7,V33",P,NA,NA,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,3,7,FG33,"V,3,7,V33","19,5,138","PASS:7,C,21,V45 OB:","J. Sullivan pass complete to G. Adams for 12 yards to the FG45, 1ST DOWN FG, out-of-bounds.","V,1,10,V45",P,NA,P,NA,NA,NA,NA,Y,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG45,"V,1,10,V45","19,6,139","PASS:7,I,86,* PEN:V,ID,A,62,V40,N NOPLAY:","J. Sullivan pass incomplete to L. Regler, PENALTY FG ineligible downfield on pass (L. Hebel) 5 yards to the FG40, NO PLAY.","V,1,15,V40",E,NA,NA,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,15,FG40,"V,1,15,V40","19,7,140","PEN:H,OD,A,97,V45,N",PENALTY HD offside defense (B. Tchouadje) 5 yards to the FG45.,"V,1,10,V45",E,NA,NA,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG45,"V,1,10,V45","19,8,141","PASS:7,C,11,V50 TACK:43,52",J. Sullivan pass complete to A. Mahoungou for 5 yards to the 50 yardline (M. Boock;A. Mati).,"V,2,5,V50",P,NA,NA,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,5,FG50,"V,2,5,V50","19,9,142","PASS:7,C,11,H40 TACK:23,91","J. Sullivan pass complete to A. Mahoungou for 10 yards to the HD40, 1ST DOWN FG (J. Rogers;K. Edebali).","V,1,10,H40",P,NA,P,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,HD40,"V,1,10,H40","19,10,143","PASS:7,C,84,H32 TACK:27",J. Sullivan pass complete to C. Sow for 8 yards to the HD32 (L. Mueller).,"V,2,2,H32",P,NA,NA,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,2,HD32,"V,2,2,H32","19,11,144",TOUT:H T:09:53,"Timeout Hamburg Sea Devils, clock 09:53.","V,2,2,H32",#,09:53,NA,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,2,HD32,"V,2,2,H32","19,12,145","PASS:7,C,11,H20 TACK:27","J. Sullivan pass complete to A. Mahoungou for 12 yards to the HD20, 1ST DOWN FG (L. Mueller).","V,1,10,H20",P,NA,P,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,HD20,"V,1,10,H20","19,13,146","PASS:7,C,19,H12 TACK:57",J. Sullivan pass complete to N. Strahmann for 8 yards to the HD12 (D. Laporte).,"V,2,2,H12",P,NA,NA,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,2,HD12,"V,2,2,H12","19,14,147","RUSH:21,H06, TACK:43,57","G. Adams rush for 6 yards to the HD6, 1ST DOWN FG (M. Boock;D. Laporte).","V,1,0,H06",R,NA,R,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
