gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,bj,fj,sj,cj,alt,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,clock,first,turnover,score,vscore,hscore,ob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,0,HD06,"V,1,0,H06","19,15,148","PASS:7,C,82,H00 T:07:49 PAT:P,7,M","J. Sullivan pass complete to H. Schwarz for 6 yards to the HD0, 1ST DOWN FG, TOUCHDOWN, clock 07:49, J. Sullivan pass attempt failed.","V,1,0,V35",X,07:49,P,NA,Y,15,14,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,0,FG35,"V,1,0,V35","19,16,149","KO:83,H00 TB:","L. Sack kickoff 65 yards to the HD0, touchback.","H,1,10,H25",K,NA,NA,NA,NA,NA,NA,NA,19,V,FG,"POSS,4,14:55,18","TD,4,07:49,100",12,82,7:06,POSS,4,14:55,FG18,TD,4,07:49,HD00,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,HD25,"H,1,10,H25","20,1,150",{DRIVE}:07:49,HAMBURG SEA DEVILS drive start at 07:49.,"H,1,10,H25",NA,07:49,NA,NA,NA,NA,NA,NA,20,H,HD,"KO,4,07:49,25","PUNT,4,05:01,35",5,10,2:48,KO,4,07:49,HD25,PUNT,4,05:01,HD35,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,HD25,"H,1,10,H25","20,2,151","RUSH:24,H31, TACK:94,14",X. Johnson rush for 6 yards to the HD31 (C. Udegbe;J. Poznanski).,"H,2,4,H31",R,NA,NA,NA,NA,NA,NA,NA,20,H,HD,"KO,4,07:49,25","PUNT,4,05:01,35",5,10,2:48,KO,4,07:49,HD25,PUNT,4,05:01,HD35,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,2,4,HD31,"H,2,4,H31","20,3,152","PASS:10,C,12,H36 TACK:29","J. Clark pass complete to J. Madin Cerezo for 5 yards to the HD36, 1ST DOWN HD (M. Riepe).","H,1,10,H36",P,NA,P,NA,NA,NA,NA,NA,20,H,HD,"KO,4,07:49,25","PUNT,4,05:01,35",5,10,2:48,KO,4,07:49,HD25,PUNT,4,05:01,HD35,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,HD36,"H,1,10,H36","20,4,153","RUSH:24,H40, TACK:56,40",X. Johnson rush for 4 yards to the HD40 (S. Silva Gomez;K. King).,"H,2,6,H40",R,NA,NA,NA,NA,NA,NA,NA,20,H,HD,"KO,4,07:49,25","PUNT,4,05:01,35",5,10,2:48,KO,4,07:49,HD25,PUNT,4,05:01,HD35,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,2,6,HD40,"H,2,6,H40","20,5,154","PASS:10,I,11,* BRUP:29",J. Clark pass incomplete to B. Mau (M. Riepe).,"H,3,6,H40",P,NA,NA,NA,NA,NA,NA,NA,20,H,HD,"KO,4,07:49,25","PUNT,4,05:01,35",5,10,2:48,KO,4,07:49,HD25,PUNT,4,05:01,HD35,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,3,6,HD40,"H,3,6,H40","20,6,155","RUSH:24,H30, TACK:40 PEN:H,BL,A,44,H25,N NOPLAY:","X. Johnson rush for loss of 10 yards to the HD30 (K. King), PENALTY HD illegal block (J. Kruse) 15 yards to the HD25, NO PLAY.","H,3,21,H25",E,NA,NA,NA,NA,NA,NA,NA,20,H,HD,"KO,4,07:49,25","PUNT,4,05:01,35",5,10,2:48,KO,4,07:49,HD25,PUNT,4,05:01,HD35,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,3,21,HD25,"H,3,21,H25","20,7,156","PASS:10,C,89,H35 TACK:10",J. Clark pass complete to L. Rehder for 10 yards to the HD35 (O. Williams).,"H,4,11,H35",P,NA,NA,NA,NA,NA,NA,NA,20,H,HD,"KO,4,07:49,25","PUNT,4,05:01,35",5,10,2:48,KO,4,07:49,HD25,PUNT,4,05:01,HD35,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,4,11,HD35,"H,4,11,H35","20,8,157","PUNT:4,V04 DN:","P. Andersen punt 61 yards to the FG4, downed.","V,1,10,V04",U,NA,NA,NA,NA,NA,NA,NA,20,H,HD,"KO,4,07:49,25","PUNT,4,05:01,35",5,10,2:48,KO,4,07:49,HD25,PUNT,4,05:01,HD35,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG04,"V,1,10,V04","21,1,158",{DRIVE}:05:01,FRANKFURT GALAXY drive start at 05:01.,"V,1,10,V04",NA,05:01,NA,NA,NA,NA,NA,NA,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG04,"V,1,10,V04","21,2,159","PASS:7,I,TM,*",J. Sullivan pass incomplete.,"V,2,10,V04",P,NA,NA,NA,NA,NA,NA,NA,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,10,FG04,"V,2,10,V04","21,3,160","PASS:7,C,86,V10 TACK:27,57",J. Sullivan pass complete to L. Regler for 6 yards to the FG10 (L. Mueller;D. Laporte).,"V,3,4,V10",P,NA,NA,NA,NA,NA,NA,NA,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,3,4,FG10,"V,3,4,V10","21,4,161","PASS:7,C,19,V19 TACK:27","J. Sullivan pass complete to N. Strahmann for 9 yards to the FG19, 1ST DOWN FG (L. Mueller).","V,1,10,V19",P,NA,P,NA,NA,NA,NA,NA,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG19,"V,1,10,V19","21,5,162","RUSH:21,V23, TACK:57",G. Adams rush for 4 yards to the FG23 (D. Laporte).,"V,2,6,V23",R,NA,NA,NA,NA,NA,NA,NA,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,6,FG23,"V,2,6,V23","21,6,163","PASS:7,C,82,V46 OB: PEN:V,HO,A,77,V13,N NOPLAY:","J. Sullivan pass complete to H. Schwarz for 23 yards to the FG46, out-of-bounds, PENALTY FG holding (Y. Kiehl) 10 yards to the FG13, NO PLAY.","V,2,16,V13",E,NA,NA,NA,NA,NA,NA,Y,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,16,FG13,"V,2,16,V13","21,7,164",TOUT:H T:02:36,"Timeout Hamburg Sea Devils, clock 02:36.","V,2,16,V13",#,02:36,NA,NA,NA,NA,NA,NA,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,2,16,FG13,"V,2,16,V13","21,8,165","PASS:7,I,86,*",J. Sullivan pass incomplete to L. Regler.,"V,3,16,V13",P,NA,NA,NA,NA,NA,NA,NA,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,3,16,FG13,"V,3,16,V13","21,9,166","PASS:7,S,TM,V07 SACK:58",J. Sullivan sacked for loss of 6 yards to the FG7 (J. Bombek).,"V,4,22,V07",P,NA,NA,NA,NA,NA,NA,NA,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,4,22,FG07,"V,4,22,V07","21,10,167",TOUT:H T:02:23,"Timeout Hamburg Sea Devils, clock 02:23.","V,4,22,V07",#,02:23,NA,NA,NA,NA,NA,NA,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,4,22,FG07,"V,4,22,V07","21,11,168","PUNT:82,V44 OB:","H. Schwarz punt 37 yards to the FG44, out-of-bounds.","H,1,10,V44",U,NA,NA,NA,NA,NA,NA,Y,21,V,FG,"PUNT,4,05:01,4","PUNT,4,02:14,7",6,3,2:47,PUNT,4,05:01,FG04,PUNT,4,02:14,FG07,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,FG44,"H,1,10,V44","22,1,169",{DRIVE}:02:14,HAMBURG SEA DEVILS drive start at 02:14.,"H,1,10,V44",NA,02:14,NA,NA,NA,NA,NA,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,FG44,"H,1,10,V44","22,2,170","RUSH:10,V40, TACK:43,23",J. Clark rush for 4 yards to the FG40 (J. Silva Gomez;D. Cooper).,"H,2,6,V40",R,NA,NA,NA,NA,NA,NA,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,2,6,FG40,"H,2,6,V40","22,3,171","RUSH:24,V42, TACK:40",X. Johnson rush for loss of 2 yards to the FG42 (K. King).,"H,3,8,V42",R,NA,NA,NA,NA,NA,NA,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,3,8,FG42,"H,3,8,V42","22,4,172",TOUT:V T:01:18,"Timeout Frankfurt Galaxy, clock 01:18.","H,3,8,V42",#,01:18,NA,NA,NA,NA,NA,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,3,8,FG42,"H,3,8,V42","22,5,173","RUSH:24,V25, OB: TACK:29","X. Johnson rush for 17 yards to the FG25, 1ST DOWN HD, out-of-bounds (M. Riepe).","H,1,10,V25",R,NA,R,NA,NA,NA,NA,Y,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,FG25,"H,1,10,V25","22,6,174","RUSH:24,V20, TACK:10,14",X. Johnson rush for 5 yards to the FG20 (O. Williams;J. Poznanski).,"H,2,5,V20",R,NA,NA,NA,NA,NA,NA,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,2,5,FG20,"H,2,5,V20","22,7,175",TOUT:V T:01:00,"Timeout Frankfurt Galaxy, clock 01:00.","H,2,5,V20",#,01:00,NA,NA,NA,NA,NA,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,2,5,FG20,"H,2,5,V20","22,8,176","RUSH:24,V14, TACK:56,97","X. Johnson rush for 6 yards to the FG14, 1ST DOWN HD (S. Silva Gomez;W. Drew).","H,1,10,V14",R,NA,R,NA,NA,NA,NA,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,FG14,"H,1,10,V14","22,9,177","RUSH:24,V16,",X. Johnson rush for loss of 2 yards to the FG16.,"H,2,12,V16",R,NA,NA,NA,NA,NA,NA,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,2,12,FG16,"H,2,12,V16","22,10,178","PASS:10,I,TM,*",J. Clark pass incomplete.,"H,3,12,V16",P,NA,NA,NA,NA,NA,NA,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,3,12,FG16,"H,3,12,V16","22,11,179","FGA:4,33,G T:00:02","P. Andersen field goal attempt from 33 GOOD, clock 00:02.","H,1,0,H35",F,00:02,NA,NA,Y,15,17,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,0,HD35,"H,1,0,H35","22,12,180","KO:4,V00 TB:","P. Andersen kickoff 65 yards to the FG0, touchback.","V,1,10,V25",K,NA,NA,NA,NA,NA,NA,NA,22,H,HD,"PUNT,4,02:14,56","FG,4,00:02,84",8,28,2:12,PUNT,4,02:14,FG44,FG,4,00:02,FG16,1
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG25,"V,1,10,V25","23,1,181",{DRIVE}:00:02,FRANKFURT GALAXY drive start at 00:02.,"V,1,10,V25",NA,00:02,NA,NA,NA,NA,NA,NA,23,V,FG,"KO,4,00:02,25","FUMB,4,00:00,20",1,-5,0:02,KO,4,00:02,FG25,FUMB,4,00:00,FG20,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,10,FG25,"V,1,10,V25","23,2,182","PEN:V,DG,A,7,V20,N",PENALTY FG delay of game (J. Sullivan) 5 yards to the FG20.,"V,1,15,V20",E,NA,NA,NA,NA,NA,NA,NA,23,V,FG,"KO,4,00:02,25","FUMB,4,00:00,20",1,-5,0:02,KO,4,00:02,FG25,FUMB,4,00:00,FG20,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,FG,1,15,FG20,"V,1,15,V20","23,3,183","PASS:7,C,84,V24 +:84,V20 FUMB:H,V20,23","J. Sullivan pass complete to C. Sow for 4 yards to the FG24, C. Sow for loss of 4 yards to the FG20, fumble by C. Sow recovered by HD J. Rogers at FG20.","H,1,10,V20",P,NA,NA,F,NA,NA,NA,NA,23,V,FG,"KO,4,00:02,25","FUMB,4,00:00,20",1,-5,0:02,KO,4,00:02,FG25,FUMB,4,00:00,FG20,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,FG20,"H,1,10,V20","24,1,184",{DRIVE}:00:00,HAMBURG SEA DEVILS drive start at 00:00.,"H,1,10,V20",NA,00:00,NA,NA,NA,NA,NA,NA,24,H,HD,"FUMB,4,00:00,80","HALF,4,00:00,80",0,0,0:00,FUMB,4,00:00,FG20,HALF,4,00:00,FG20,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,FG20,"H,1,10,V20","24,2,185",T:00:00,Clock 00:00.,"H,1,10,V20",#,00:00,NA,NA,NA,NA,NA,NA,24,H,HD,"FUMB,4,00:00,80","HALF,4,00:00,80",0,0,0:00,FUMB,4,00:00,FG20,HALF,4,00:00,FG20,NA
HDFG2101,FG,HD,Frankfurt Galaxy,Hamburg Sea Devils,6/20/2021,Hamburg,Stadion Hoheluft,15:00,17:45,Y,02:45,1600,26 degr.,SW,partly cloudy,M. Scholz,B. Hauben,K. Haltermann,D. Jurzyk,M. Hoffmann,H. Romanczyk,M. Burzec,M. Burzec,HD,1,10,FG20,"H,1,10,V20","24,3,186",HALF: T:00:00,"End of game, clock 00:00.","H,1,10,V20",#,00:00,NA,NA,NA,NA,NA,NA,24,H,HD,"FUMB,4,00:00,80","HALF,4,00:00,80",0,0,0:00,FUMB,4,00:00,FG20,HALF,4,00:00,FG20,NA
