gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,clock,ob,first,score,vscore,hscore,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG35,"V,1,10,V35","0,1,0","CMT:FG wins toss, elects to receive, SS to defend W goal","FG wins toss, elects to receive, SS to defend W goal","V,1,10,V35",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG35,"V,1,10,V35","0,2,1","POSS: SPOT:H,H35,Y","Change of possession, SS ball on SS35.","H,1,10,H35",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS35,"H,1,10,H35","1,1,2","KO:3,V00 TB:","T. Bronn kickoff 65 yards to the FG0, touchback.","V,1,10,V25",K,NA,NA,NA,NA,NA,NA,NA,1,H,SS,"POSS,1,15:00,35","KO,1,15:00,35",0,0,0:00,POSS,1,15:00,SS35,KO,1,15:00,SS35,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG25,"V,1,10,V25","2,1,3","{DRIVE}:15:00 PASS:7,C,84,V31 OB:","FRANKFURT GALAXY drive start at 15:00, J. Sullivan pass complete to C. Sow for 6 yards to the FG31, out-of-bounds.","V,2,4,V31",P,15:00,Y,NA,NA,NA,NA,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,4,FG31,"V,2,4,V31","2,2,4","RUSH:84,V31, TACK:45 PEN:V,OH,A,TM,V12,N","C. Sow rush for no gain to the FG31 (N. Hamulic), PENALTY FG OH 19 yards to the FG12.","V,2,23,V12",R,NA,NA,NA,NA,NA,NA,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,23,FG12,"V,2,23,V12","2,3,5","RUSH:7,V27, OB:","J. Sullivan rush for 15 yards to the FG27, out-of-bounds.","V,3,8,V27",R,NA,Y,NA,NA,NA,NA,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,8,FG27,"V,3,8,V27","2,4,6","RUSH:7,V48, TACK:3","J. Sullivan rush for 21 yards to the FG48, 1ST DOWN FG (T. Bronn).","V,1,10,V48",R,NA,NA,R,NA,NA,NA,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG48,"V,1,10,V48","2,5,7","PEN:V,UH,A,TM,H48,N",PENALTY FG illegal use of hands 4 yards to the SS48.,"V,1,14,H48",E,NA,NA,NA,NA,NA,NA,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,14,SS48,"V,1,14,H48","2,6,8","PASS:7,C,84,H19 OB:","J. Sullivan pass complete to C. Sow for 29 yards to the SS19, 1ST DOWN FG, out-of-bounds.","V,1,10,H19",P,NA,Y,P,NA,NA,NA,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS19,"V,1,10,H19","2,7,9","PASS:7,I,86,*",J. Sullivan pass incomplete to L. Regler.,"V,2,10,H19",P,NA,NA,NA,NA,NA,NA,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,10,SS19,"V,2,10,H19","2,8,10","RUSH:7,H16, TACK:98",J. Sullivan rush for 3 yards to the SS16 (M. Fuerst).,"V,3,7,H16",R,NA,NA,NA,NA,NA,NA,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,7,SS16,"V,3,7,H16","2,9,11","PASS:7,C,84,H02 OB:","J. Sullivan pass complete to C. Sow for 14 yards to the SS2, 1ST DOWN FG, out-of-bounds.","V,1,0,H02",P,NA,Y,P,NA,NA,NA,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,SS02,"V,1,0,H02","2,10,12","RUSH:21,H00, T:09:36","G. Adams rush for 2 yards to the SS0, 1ST DOWN FG, TOUCHDOWN, clock 09:36.","V,1,10,H15",R,09:36,NA,R,Y,6,0,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS15,"V,1,10,H15","2,11,13","PAT:K,19,G",N. Strahmann kick attempt good.,"V,1,0,V35",X,NA,NA,NA,Y,7,0,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,FG35,"V,1,0,V35","2,12,14","KO:19,V35 TB:","N. Strahmann kickoff 0 yards to the FG35, touchback.","H,1,10,H25",K,NA,NA,NA,NA,NA,NA,NA,2,V,FG,"KO,1,15:00,25","TD,1,09:36,100",9,75,5:24,KO,1,15:00,FG25,TD,1,09:36,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS25,"H,1,10,H25","3,1,15",{DRIVE}:09:36,STUTTGART SURGE drive start at 09:36.,"H,1,10,H25",NA,09:36,NA,NA,NA,NA,NA,NA,3,H,SS,"KO,1,09:36,25","PUNT,1,09:36,33",3,8,0:00,KO,1,09:36,SS25,PUNT,1,09:36,SS33,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS25,"H,1,10,H25","3,2,16","RUSH:6,H29, TACK:40,90",J. Wright rush for 4 yards to the SS29 (K. King;M. A. Hor).,"H,2,6,H29",R,NA,NA,NA,NA,NA,NA,NA,3,H,SS,"KO,1,09:36,25","PUNT,1,09:36,33",3,8,0:00,KO,1,09:36,SS25,PUNT,1,09:36,SS33,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,2,6,SS29,"H,2,6,H29","3,3,17","PASS:6,C,4,H33",J. Wright pass complete to A. Eitel for 4 yards to the SS33.,"H,3,2,H33",P,NA,NA,NA,NA,NA,NA,NA,3,H,SS,"KO,1,09:36,25","PUNT,1,09:36,33",3,8,0:00,KO,1,09:36,SS25,PUNT,1,09:36,SS33,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,2,SS33,"H,3,2,H33","3,4,18","PEN:H,DG,A,TM,H33,N",PENALTY SS delay of game 0 yards to the SS33.,"H,3,2,H33",E,NA,NA,NA,NA,NA,NA,NA,3,H,SS,"KO,1,09:36,25","PUNT,1,09:36,33",3,8,0:00,KO,1,09:36,SS25,PUNT,1,09:36,SS33,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,2,SS33,"H,3,2,H33","3,5,19","PASS:6,I,14,*",J. Wright pass incomplete to L. Geyer.,"H,4,2,H33",P,NA,NA,NA,NA,NA,NA,NA,3,H,SS,"KO,1,09:36,25","PUNT,1,09:36,33",3,8,0:00,KO,1,09:36,SS25,PUNT,1,09:36,SS33,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,4,2,SS33,"H,4,2,H33","3,6,20","PUNT:3,V27 TB:","T. Bronn punt 40 yards to the FG27, touchback.","V,1,10,V25",U,NA,NA,NA,NA,NA,NA,NA,3,H,SS,"KO,1,09:36,25","PUNT,1,09:36,33",3,8,0:00,KO,1,09:36,SS25,PUNT,1,09:36,SS33,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG25,"V,1,10,V25","4,1,21",{DRIVE}:09:36,FRANKFURT GALAXY drive start at 09:36.,"V,1,10,V25",NA,09:36,NA,NA,NA,NA,NA,NA,4,V,FG,"PUNT,1,09:36,25","TD,1,05:42,100",3,75,3:54,PUNT,1,09:36,FG25,TD,1,05:42,SS00,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG25,"V,1,10,V25","4,2,22","RUSH:81,V27, TACK:55",N. Bomba rush for 2 yards to the FG27 (D. Graza).,"V,2,8,V27",R,NA,NA,NA,NA,NA,NA,NA,4,V,FG,"PUNT,1,09:36,25","TD,1,05:42,100",3,75,3:54,PUNT,1,09:36,FG25,TD,1,05:42,SS00,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,8,FG27,"V,2,8,V27","4,3,23","PEN:V,OH,A,TM,V17,N",PENALTY FG OH 10 yards to the FG17.,"V,2,18,V17",E,NA,NA,NA,NA,NA,NA,NA,4,V,FG,"PUNT,1,09:36,25","TD,1,05:42,100",3,75,3:54,PUNT,1,09:36,FG25,TD,1,05:42,SS00,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,18,FG17,"V,2,18,V17","4,4,24","RUSH:21,V17, TACK:45",G. Adams rush for no gain to the FG17 (N. Hamulic).,"V,3,18,V17",R,NA,NA,NA,NA,NA,NA,NA,4,V,FG,"PUNT,1,09:36,25","TD,1,05:42,100",3,75,3:54,PUNT,1,09:36,FG25,TD,1,05:42,SS00,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,18,FG17,"V,3,18,V17","4,5,25","PEN:H,FM,A,TM,V39,N","PENALTY SS face mask 22 yards to the FG39, 1ST DOWN FG.","V,1,10,V39",E,NA,NA,E,NA,NA,NA,NA,4,V,FG,"PUNT,1,09:36,25","TD,1,05:42,100",3,75,3:54,PUNT,1,09:36,FG25,TD,1,05:42,SS00,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG39,"V,1,10,V39","4,6,26","RUSH:21,H00, T:05:42","G. Adams rush for 61 yards to the SS0, 1ST DOWN FG, TOUCHDOWN, clock 05:42.","V,1,10,H15",R,05:42,NA,R,Y,13,0,NA,4,V,FG,"PUNT,1,09:36,25","TD,1,05:42,100",3,75,3:54,PUNT,1,09:36,FG25,TD,1,05:42,SS00,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS15,"V,1,10,H15","4,7,27","PAT:K,15,M",M. Siemssen kick attempt failed.,"V,1,0,V35",X,NA,NA,NA,NA,NA,NA,NA,4,V,FG,"PUNT,1,09:36,25","TD,1,05:42,100",3,75,3:54,PUNT,1,09:36,FG25,TD,1,05:42,SS00,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,FG35,"V,1,0,V35","4,8,28","KO:19,H21 RET:26,H21 TACK:25","N. Strahmann kickoff 44 yards to the SS21, R. Pein return 0 yards to the SS21 (B. Barnes).","H,1,10,H21",K,NA,NA,NA,NA,NA,NA,NA,4,V,FG,"PUNT,1,09:36,25","TD,1,05:42,100",3,75,3:54,PUNT,1,09:36,FG25,TD,1,05:42,SS00,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS21,"H,1,10,H21","5,1,29",{DRIVE}:05:42,STUTTGART SURGE drive start at 05:42.,"H,1,10,H21",NA,05:42,NA,NA,NA,NA,NA,NA,5,H,SS,"KO,1,05:42,21","PUNT,1,05:42,26",2,5,0:00,KO,1,05:42,SS21,PUNT,1,05:42,SS26,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS21,"H,1,10,H21","5,2,30","RUSH:27,H26, TACK:40",S. Shannon rush for 5 yards to the SS26 (K. King).,"H,2,5,H26",R,NA,NA,NA,NA,NA,NA,NA,5,H,SS,"KO,1,05:42,21","PUNT,1,05:42,26",2,5,0:00,KO,1,05:42,SS21,PUNT,1,05:42,SS26,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,2,5,SS26,"H,2,5,H26","5,3,31","RUSH:27,H26, TACK:56",S. Shannon rush for no gain to the SS26 (S. Silva Gomez).,"H,3,5,H26",R,NA,NA,NA,NA,NA,NA,NA,5,H,SS,"KO,1,05:42,21","PUNT,1,05:42,26",2,5,0:00,KO,1,05:42,SS21,PUNT,1,05:42,SS26,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,5,SS26,"H,3,5,H26","5,4,32","PUNT:3,V49",T. Bronn punt 25 yards to the FG49.,"V,1,10,V49",U,NA,NA,NA,NA,NA,NA,NA,5,H,SS,"KO,1,05:42,21","PUNT,1,05:42,26",2,5,0:00,KO,1,05:42,SS21,PUNT,1,05:42,SS26,NA
